Station,DateTime,date,time,TideHeight,est_time,est_date,dateFactor
"Portland, Casco Bay, Maine",2024-06-20T15:30:00Z,2024-06-20,2024-04-30T15:30:00Z,2.4284900422669926,2024-06-20T15:30:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T15:40:00Z,2024-06-20,2024-04-30T15:40:00Z,2.392604774588301,2024-06-20T15:40:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T15:50:00Z,2024-06-20,2024-04-30T15:50:00Z,2.349525485308741,2024-06-20T15:50:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T16:00:00Z,2024-06-20,2024-04-30T16:00:00Z,2.299392564659866,2024-06-20T16:00:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T16:10:00Z,2024-06-20,2024-04-30T16:10:00Z,2.242411009586015,2024-06-20T16:10:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T16:20:00Z,2024-06-20,2024-04-30T16:20:00Z,2.1788606372930897,2024-06-20T16:20:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T16:30:00Z,2024-06-20,2024-04-30T16:30:00Z,2.1091043893619092,2024-06-20T16:30:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T16:40:00Z,2024-06-20,2024-04-30T16:40:00Z,2.0335940388966542,2024-06-20T16:40:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T16:50:00Z,2024-06-20,2024-04-30T16:50:00Z,1.9528727546102982,2024-06-20T16:50:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T17:00:00Z,2024-06-20,2024-04-30T17:00:00Z,1.8675741524956568,2024-06-20T17:00:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T17:10:00Z,2024-06-20,2024-04-30T17:10:00Z,1.7784176667247042,2024-06-20T17:10:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T17:20:00Z,2024-06-20,2024-04-30T17:20:00Z,1.6862002842189843,2024-06-20T17:20:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T17:30:00Z,2024-06-20,2024-04-30T17:30:00Z,1.5917848987698178,2024-06-20T17:30:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T17:40:00Z,2024-06-20,2024-04-30T17:40:00Z,1.4960857374308492,2024-06-20T17:40:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T17:50:00Z,2024-06-20,2024-04-30T17:50:00Z,1.400051482022628,2024-06-20T17:50:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T18:00:00Z,2024-06-20,2024-04-30T18:00:00Z,1.3046468414092611,2024-06-20T18:00:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T18:10:00Z,2024-06-20,2024-04-30T18:10:00Z,1.2108334176015296,2024-06-20T18:10:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T18:20:00Z,2024-06-20,2024-04-30T18:20:00Z,1.1195507453468634,2024-06-20T18:20:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T18:30:00Z,2024-06-20,2024-04-30T18:30:00Z,1.0316983686437766,2024-06-20T18:30:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T18:40:00Z,2024-06-20,2024-04-30T18:40:00Z,0.9481197497357701,2024-06-20T18:40:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T18:50:00Z,2024-06-20,2024-04-30T18:50:00Z,0.8695886910398168,2024-06-20T18:50:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T19:00:00Z,2024-06-20,2024-04-30T19:00:00Z,0.7967987956376721,2024-06-20T19:00:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T19:10:00Z,2024-06-20,2024-04-30T19:10:00Z,0.7303563071703867,2024-06-20T19:10:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T19:20:00Z,2024-06-20,2024-04-30T19:20:00Z,0.6707764670895964,2024-06-20T19:20:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T19:30:00Z,2024-06-20,2024-04-30T19:30:00Z,0.618483318962471,2024-06-20T19:30:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T19:40:00Z,2024-06-20,2024-04-30T19:40:00Z,0.5738126890932639,2024-06-20T19:40:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T19:50:00Z,2024-06-20,2024-04-30T19:50:00Z,0.5370178926175554,2024-06-20T19:50:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T20:00:00Z,2024-06-20,2024-04-30T20:00:00Z,0.5082775657248705,2024-06-20T20:00:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T20:10:00Z,2024-06-20,2024-04-30T20:10:00Z,0.4877049168836233,2024-06-20T20:10:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T20:20:00Z,2024-06-20,2024-04-30T20:20:00Z,0.4753576294139979,2024-06-20T20:20:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T20:30:00Z,2024-06-20,2024-04-30T20:30:00Z,0.47124763800023683,2024-06-20T20:30:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T20:40:00Z,2024-06-20,2024-04-30T20:40:00Z,0.47535004291443334,2024-06-20T20:40:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T20:50:00Z,2024-06-20,2024-04-30T20:50:00Z,0.4876105148398963,2024-06-20T20:50:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T21:00:00Z,2024-06-20,2024-04-30T21:00:00Z,0.5079506741171103,2024-06-20T21:00:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T21:10:00Z,2024-06-20,2024-04-30T21:10:00Z,0.5362710921988529,2024-06-20T21:10:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T21:20:00Z,2024-06-20,2024-04-30T21:20:00Z,0.5724517492395322,2024-06-20T21:20:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T21:30:00Z,2024-06-20,2024-04-30T21:30:00Z,0.6163499777733973,2024-06-20T21:30:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T21:40:00Z,2024-06-20,2024-04-30T21:40:00Z,0.6677961154647781,2024-06-20T21:40:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T21:50:00Z,2024-06-20,2024-04-30T21:50:00Z,0.7265872672989152,2024-06-20T21:50:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T22:00:00Z,2024-06-20,2024-04-30T22:00:00Z,0.7924797276529354,2024-06-20T22:00:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T22:10:00Z,2024-06-20,2024-04-30T22:10:00Z,0.865180725607198,2024-06-20T22:10:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T22:20:00Z,2024-06-20,2024-04-30T22:20:00Z,0.9443402251722008,2024-06-20T22:20:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T22:30:00Z,2024-06-20,2024-04-30T22:30:00Z,1.0295435312324548,2024-06-20T22:30:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T22:40:00Z,2024-06-20,2024-04-30T22:40:00Z,1.1203054205767788,2024-06-20T22:40:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T22:50:00Z,2024-06-20,2024-04-30T22:50:00Z,1.2160664372872967,2024-06-20T22:50:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T23:00:00Z,2024-06-20,2024-04-30T23:00:00Z,1.3161918679964801,2024-06-20T23:00:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T23:10:00Z,2024-06-20,2024-04-30T23:10:00Z,1.419973752980344,2024-06-20T23:10:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T23:20:00Z,2024-06-20,2024-04-30T23:20:00Z,1.5266361039486775,2024-06-20T23:20:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T23:30:00Z,2024-06-20,2024-04-30T23:30:00Z,1.6353433005002729,2024-06-20T23:30:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T23:40:00Z,2024-06-20,2024-04-30T23:40:00Z,1.745211437384746,2024-06-20T23:40:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-20T23:50:00Z,2024-06-20,2024-04-30T23:50:00Z,1.855322206840548,2024-06-20T23:50:00Z,2024-06-20,a20240620
"Portland, Casco Bay, Maine",2024-06-21T00:00:00Z,2024-06-20,2024-05-01T00:00:00Z,1.9647387363699886,2024-06-21T00:00:00Z,2024-06-21,a20240620
"Portland, Casco Bay, Maine",2024-06-21T00:10:00Z,2024-06-20,2024-05-01T00:10:00Z,2.0725226731674153,2024-06-21T00:10:00Z,2024-06-21,a20240620
"Portland, Casco Bay, Maine",2024-06-21T00:20:00Z,2024-06-20,2024-05-01T00:20:00Z,2.1777517204002796,2024-06-21T00:20:00Z,2024-06-21,a20240620
"Portland, Casco Bay, Maine",2024-06-21T00:30:00Z,2024-06-20,2024-05-01T00:30:00Z,2.2795367933291995,2024-06-21T00:30:00Z,2024-06-21,a20240620
"Portland, Casco Bay, Maine",2024-06-21T00:40:00Z,2024-06-20,2024-05-01T00:40:00Z,2.37703797749374,2024-06-21T00:40:00Z,2024-06-21,a20240620
"Portland, Casco Bay, Maine",2024-06-21T00:50:00Z,2024-06-20,2024-05-01T00:50:00Z,2.4694785362320304,2024-06-21T00:50:00Z,2024-06-21,a20240620
"Portland, Casco Bay, Maine",2024-06-21T07:00:00Z,2024-06-21,2024-04-30T07:00:00Z,0.8776140648711773,2024-06-21T07:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T07:10:00Z,2024-06-21,2024-04-30T07:10:00Z,0.7712494302299061,2024-06-21T07:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T07:20:00Z,2024-06-21,2024-04-30T07:20:00Z,0.6707118343134225,2024-06-21T07:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T07:30:00Z,2024-06-21,2024-04-30T07:30:00Z,0.5766779066878888,2024-06-21T07:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T07:40:00Z,2024-06-21,2024-04-30T07:40:00Z,0.489732892562558,2024-06-21T07:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T07:50:00Z,2024-06-21,2024-04-30T07:50:00Z,0.41036894778902894,2024-06-21T07:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T08:00:00Z,2024-06-21,2024-04-30T08:00:00Z,0.3389867835205866,2024-06-21T08:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T08:10:00Z,2024-06-21,2024-04-30T08:10:00Z,0.27590029649774256,2024-06-21T08:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T08:20:00Z,2024-06-21,2024-04-30T08:20:00Z,0.22134365434483985,2024-06-21T08:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T08:30:00Z,2024-06-21,2024-04-30T08:30:00Z,0.17548017499262966,2024-06-21T08:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T08:40:00Z,2024-06-21,2024-04-30T08:40:00Z,0.13841225329116344,2024-06-21T08:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T08:50:00Z,2024-06-21,2024-04-30T08:50:00Z,0.11019155122667763,2024-06-21T08:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T09:00:00Z,2024-06-21,2024-04-30T09:00:00Z,0.09082868284300576,2024-06-21T09:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T09:10:00Z,2024-06-21,2024-04-30T09:10:00Z,0.08030168965930624,2024-06-21T09:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T09:20:00Z,2024-06-21,2024-04-30T09:20:00Z,0.07856271252710523,2024-06-21T09:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T09:30:00Z,2024-06-21,2024-04-30T09:30:00Z,0.08554241407636079,2024-06-21T09:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T09:40:00Z,2024-06-21,2024-04-30T09:40:00Z,0.10115188228677108,2024-06-21T09:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T09:50:00Z,2024-06-21,2024-04-30T09:50:00Z,0.1252819386625063,2024-06-21T09:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T10:00:00Z,2024-06-21,2024-04-30T10:00:00Z,0.15779997132408213,2024-06-21T10:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T10:10:00Z,2024-06-21,2024-04-30T10:10:00Z,0.19854460115410164,2024-06-21T10:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T10:20:00Z,2024-06-21,2024-04-30T10:20:00Z,0.24731865567913797,2024-06-21T10:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T10:30:00Z,2024-06-21,2024-04-30T10:30:00Z,0.30388105973045704,2024-06-21T10:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T10:40:00Z,2024-06-21,2024-04-30T10:40:00Z,0.36793834530880914,2024-06-21T10:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T10:50:00Z,2024-06-21,2024-04-30T10:50:00Z,0.43913652934627134,2024-06-21T10:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T11:00:00Z,2024-06-21,2024-04-30T11:00:00Z,0.5170541040996729,2024-06-21T11:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T11:10:00Z,2024-06-21,2024-04-30T11:10:00Z,0.6011968308803521,2024-06-21T11:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T11:20:00Z,2024-06-21,2024-04-30T11:20:00Z,0.6909949271328033,2024-06-21T11:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T11:30:00Z,2024-06-21,2024-04-30T11:30:00Z,0.7858030958814012,2024-06-21T11:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T11:40:00Z,2024-06-21,2024-04-30T11:40:00Z,0.8849036743404334,2024-06-21T11:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T11:50:00Z,2024-06-21,2024-04-30T11:50:00Z,0.9875129860208829,2024-06-21T11:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T12:00:00Z,2024-06-21,2024-04-30T12:00:00Z,1.092790780407574,2024-06-21T12:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T12:10:00Z,2024-06-21,2024-04-30T12:10:00Z,1.1998524490296871,2024-06-21T12:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T12:20:00Z,2024-06-21,2024-04-30T12:20:00Z,1.3077835292358078,2024-06-21T12:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T12:30:00Z,2024-06-21,2024-04-30T12:30:00Z,1.4156558585831298,2024-06-21T12:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T12:40:00Z,2024-06-21,2024-04-30T12:40:00Z,1.5225446332111667,2024-06-21T12:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T12:50:00Z,2024-06-21,2024-04-30T12:50:00Z,1.6275455600499176,2024-06-21T12:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T13:00:00Z,2024-06-21,2024-04-30T13:00:00Z,1.729791279441476,2024-06-21T13:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T13:10:00Z,2024-06-21,2024-04-30T13:10:00Z,1.8284662728392516,2024-06-21T13:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T13:20:00Z,2024-06-21,2024-04-30T13:20:00Z,1.9228195573886493,2024-06-21T13:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T13:30:00Z,2024-06-21,2024-04-30T13:30:00Z,2.0121746001181653,2024-06-21T13:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T13:40:00Z,2024-06-21,2024-04-30T13:40:00Z,2.0959360508089855,2024-06-21T13:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T13:50:00Z,2024-06-21,2024-04-30T13:50:00Z,2.1735930841576097,2024-06-21T13:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T14:00:00Z,2024-06-21,2024-04-30T14:00:00Z,2.244719346228575,2024-06-21T14:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T14:10:00Z,2024-06-21,2024-04-30T14:10:00Z,2.308969704616382,2024-06-21T14:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T14:20:00Z,2024-06-21,2024-04-30T14:20:00Z,2.3660741932231644,2024-06-21T14:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T14:30:00Z,2024-06-21,2024-04-30T14:30:00Z,2.4158297087812755,2024-06-21T14:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T14:40:00Z,2024-06-21,2024-04-30T14:40:00Z,2.458090146736097,2024-06-21T14:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T14:50:00Z,2024-06-21,2024-04-30T14:50:00Z,2.4927557504050943,2024-06-21T14:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T15:00:00Z,2024-06-21,2024-04-30T15:00:00Z,2.5197624838931234,2024-06-21T15:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T15:10:00Z,2024-06-21,2024-04-30T15:10:00Z,2.5390722236487675,2024-06-21T15:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T15:20:00Z,2024-06-21,2024-04-30T15:20:00Z,2.5506644966796697,2024-06-21T15:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T15:30:00Z,2024-06-21,2024-04-30T15:30:00Z,2.5545303794399357,2024-06-21T15:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T15:40:00Z,2024-06-21,2024-04-30T15:40:00Z,2.550669017435342,2024-06-21T15:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T15:50:00Z,2024-06-21,2024-04-30T15:50:00Z,2.5390870413515607,2024-06-21T15:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T16:00:00Z,2024-06-21,2024-04-30T16:00:00Z,2.5198009526507166,2024-06-21T16:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T16:10:00Z,2024-06-21,2024-04-30T16:10:00Z,2.492842342973677,2024-06-21T16:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T16:20:00Z,2024-06-21,2024-04-30T16:20:00Z,2.4582656105784206,2024-06-21T16:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T16:30:00Z,2024-06-21,2024-04-30T16:30:00Z,2.4161576562492058,2024-06-21T16:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T16:40:00Z,2024-06-21,2024-04-30T16:40:00Z,2.3666488922102458,2024-06-21T16:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T16:50:00Z,2024-06-21,2024-04-30T16:50:00Z,2.3099247901106064,2024-06-21T16:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T17:00:00Z,2024-06-21,2024-04-30T17:00:00Z,2.2462371351269437,2024-06-21T17:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T17:10:00Z,2024-06-21,2024-04-30T17:10:00Z,2.1759141465779015,2024-06-21T17:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T17:20:00Z,2024-06-21,2024-04-30T17:20:00Z,2.099368671810438,2024-06-21T17:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T17:30:00Z,2024-06-21,2024-04-30T17:30:00Z,2.017103756812773,2024-06-21T17:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T17:40:00Z,2024-06-21,2024-04-30T17:40:00Z,1.9297150382244839,2024-06-21T17:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T17:50:00Z,2024-06-21,2024-04-30T17:50:00Z,1.837889578386087,2024-06-21T17:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T18:00:00Z,2024-06-21,2024-04-30T18:00:00Z,1.7424009670382994,2024-06-21T18:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T18:10:00Z,2024-06-21,2024-04-30T18:10:00Z,1.6441007276477897,2024-06-21T18:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T18:20:00Z,2024-06-21,2024-04-30T18:20:00Z,1.5439062798765428,2024-06-21T18:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T18:30:00Z,2024-06-21,2024-04-30T18:30:00Z,1.4427859092546647,2024-06-21T18:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T18:40:00Z,2024-06-21,2024-04-30T18:40:00Z,1.3417413682744033,2024-06-21T18:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T18:50:00Z,2024-06-21,2024-04-30T18:50:00Z,1.2417888692803352,2024-06-21T18:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T19:00:00Z,2024-06-21,2024-04-30T19:00:00Z,1.1439393203141295,2024-06-21T19:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T19:10:00Z,2024-06-21,2024-04-30T19:10:00Z,1.0491786950543198,2024-06-21T19:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T19:20:00Z,2024-06-21,2024-04-30T19:20:00Z,0.9584494147576285,2024-06-21T19:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T19:30:00Z,2024-06-21,2024-04-30T19:30:00Z,0.8726335548954846,2024-06-21T19:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T19:40:00Z,2024-06-21,2024-04-30T19:40:00Z,0.7925385760522001,2024-06-21T19:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T19:50:00Z,2024-06-21,2024-04-30T19:50:00Z,0.7188861250718764,2024-06-21T19:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T20:00:00Z,2024-06-21,2024-04-30T20:00:00Z,0.6523042681080888,2024-06-21T20:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T20:10:00Z,2024-06-21,2024-04-30T20:10:00Z,0.5933233138465799,2024-06-21T20:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T20:20:00Z,2024-06-21,2024-04-30T20:20:00Z,0.5423751755479994,2024-06-21T20:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T20:30:00Z,2024-06-21,2024-04-30T20:30:00Z,0.4997960178885728,2024-06-21T20:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T20:40:00Z,2024-06-21,2024-04-30T20:40:00Z,0.46583175145257466,2024-06-21T20:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T20:50:00Z,2024-06-21,2024-04-30T20:50:00Z,0.44064578555206463,2024-06-21T20:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T21:00:00Z,2024-06-21,2024-04-30T21:00:00Z,0.42432833809358095,2024-06-21T21:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T21:10:00Z,2024-06-21,2024-04-30T21:10:00Z,0.41690653623733115,2024-06-21T21:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T21:20:00Z,2024-06-21,2024-04-30T21:20:00Z,0.41835452723761707,2024-06-21T21:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T21:30:00Z,2024-06-21,2024-04-30T21:30:00Z,0.42860285559683126,2024-06-21T21:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T21:40:00Z,2024-06-21,2024-04-30T21:40:00Z,0.447546447634237,2024-06-21T21:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T21:50:00Z,2024-06-21,2024-04-30T21:50:00Z,0.4750506718718203,2024-06-21T21:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T22:00:00Z,2024-06-21,2024-04-30T22:00:00Z,0.5109551046329792,2024-06-21T22:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T22:10:00Z,2024-06-21,2024-04-30T22:10:00Z,0.5550748142222423,2024-06-21T22:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T22:20:00Z,2024-06-21,2024-04-30T22:20:00Z,0.607199171785162,2024-06-21T22:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T22:30:00Z,2024-06-21,2024-04-30T22:30:00Z,0.6670883896027373,2024-06-21T22:30:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T22:40:00Z,2024-06-21,2024-04-30T22:40:00Z,0.7344681654739897,2024-06-21T22:40:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T22:50:00Z,2024-06-21,2024-04-30T22:50:00Z,0.8090229633103855,2024-06-21T22:50:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T23:00:00Z,2024-06-21,2024-04-30T23:00:00Z,0.8903885750977961,2024-06-21T23:00:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T23:10:00Z,2024-06-21,2024-04-30T23:10:00Z,0.9781446804446925,2024-06-21T23:10:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T23:20:00Z,2024-06-21,2024-04-30T23:20:00Z,1.0718081422681733,2024-06-21T23:20:00Z,2024-06-21,a20240621
"Portland, Casco Bay, Maine",2024-06-21T23:30:00Z,2024-06-21,2024-04-30T23:30:00Z,1.1708277492290753,2024-06-21T23:30:00Z,2024-06-21,a20240621
